user_id,title,story_score,acting_cast_score,music_score,rewatch_value_score,overall_score,n_helpful,review_id,ep_watched,kdrama_id
e5b0c8842f573ab0b1f9944155133d52,"Sweet Home, Sweet Honey",7.0,5.5,7.5,4.5,7.0,1,e5b0c8842f573ab0b1f9944155133d52_sweet_home_sweet_honey,129,e5818e1ecfd64c7c9651e68707129a81
4e25ffc9836a3f4eb4766222854d42bc,First Love Again,10.0,10.0,10.0,10.0,10.0,4,4e25ffc9836a3f4eb4766222854d42bc_first_love_again,104,e6c7fd2d0e8c4a769e423d685cbcb855
8ff0a95225473499b95aa84543fc4087,Kissable Lips,7.5,8.0,7.5,6.0,7.5,28,8ff0a95225473499b95aa84543fc4087_kissable_lips,8,9245d89cad664003a60362091077fe3e
8ff0a95225473499b95aa84543fc4087,The Mysterious Class,10.0,9.5,10.0,10.0,10.0,3,8ff0a95225473499b95aa84543fc4087_the_mysterious_class,8,2fa853ceae2547f8a62a7391cc4ec7e5
8ff0a95225473499b95aa84543fc4087,The Great Shaman Ga Doo Shim,9.0,9.5,9.5,9.5,9.0,4,8ff0a95225473499b95aa84543fc4087_the_great_shaman_ga_doo_shim,12,00b588ca30904308967ef003d04c2efb
9c167d10b98033e19d237f52b9dfe8da,Kissable Lips,7.0,10.0,8.0,7.0,7.5,8,9c167d10b98033e19d237f52b9dfe8da_kissable_lips,8,9245d89cad664003a60362091077fe3e
61999bc7fbf73b1996d3f36d86a046ff,Kissable Lips,9.0,6.0,2.0,4.0,5.5,7,61999bc7fbf73b1996d3f36d86a046ff_kissable_lips,8,9245d89cad664003a60362091077fe3e
2884a29c786d322caa8bfaccbef14748,Kissable Lips,5.0,6.0,5.0,5.0,5.5,6,2884a29c786d322caa8bfaccbef14748_kissable_lips,8,9245d89cad664003a60362091077fe3e
2884a29c786d322caa8bfaccbef14748,Arthdal Chronicles Part 3: The Prelude to All Legends,10.0,10.0,10.0,10.0,10.0,9,2884a29c786d322caa8bfaccbef14748_arthdal_chronicles_part_3_the_prelude_to_all_legends,6,54f068a333ea4d91bc9056d8fcb09366
c3cb057c2a623b87b87d5fc092c8d9a0,Kissable Lips,6.0,8.0,8.0,8.0,6.5,8,c3cb057c2a623b87b87d5fc092c8d9a0_kissable_lips,8,9245d89cad664003a60362091077fe3e
d0b9c5a20d103b6d9c752ddb8fd6c827,All of Us Are Dead,6.0,7.0,6.0,4.5,6.0,44,d0b9c5a20d103b6d9c752ddb8fd6c827_all_of_us_are_dead,12,fa66edaa18174140a493953f362adb82
02e6a3c56ded36b789a9a82b46112b7c,All of Us Are Dead,8.0,8.5,4.0,7.0,8.5,27,02e6a3c56ded36b789a9a82b46112b7c_all_of_us_are_dead,12,fa66edaa18174140a493953f362adb82
02e6a3c56ded36b789a9a82b46112b7c,Happiness,5.0,9.0,4.0,4.0,6.5,53,02e6a3c56ded36b789a9a82b46112b7c_happiness,12,8057ee35785644d5b7b09042e559776e
58adf64b6d86351297117e13d577f906,All of Us Are Dead,10.0,10.0,9.0,10.0,10.0,34,58adf64b6d86351297117e13d577f906_all_of_us_are_dead,12,fa66edaa18174140a493953f362adb82
eb73de82de8239f787cdc13bd5858fa9,All of Us Are Dead,9.5,9.0,10.0,9.0,9.5,24,eb73de82de8239f787cdc13bd5858fa9_all_of_us_are_dead,12,fa66edaa18174140a493953f362adb82
e3e352f821993ffc88b57291dce4c632,Rookie Cops,8.0,9.5,8.0,9.0,9.0,31,e3e352f821993ffc88b57291dce4c632_rookie_cops,16,c441061e809a46e1935f500435e08144
f37500de1cb5318ab9b97eb5cfa19740,Rookie Cops,10.0,10.0,9.0,10.0,10.0,15,f37500de1cb5318ab9b97eb5cfa19740_rookie_cops,16,c441061e809a46e1935f500435e08144
412bf1073a7a3de0a50c8ca7654a9493,Rookie Cops,10.0,10.0,10.0,10.0,10.0,28,412bf1073a7a3de0a50c8ca7654a9493_rookie_cops,16,c441061e809a46e1935f500435e08144
8ceae48296263d339b91920abe5190e4,Rookie Cops,7.5,8.5,9.0,8.0,8.5,15,8ceae48296263d339b91920abe5190e4_rookie_cops,16,c441061e809a46e1935f500435e08144
ea4b36534ff93d8da0144228457f81f1,Rookie Cops,9.0,10.0,10.0,10.0,10.0,7,ea4b36534ff93d8da0144228457f81f1_rookie_cops,16,c441061e809a46e1935f500435e08144
2e12e101dfc032d795ccab3fb9336763,Color Rush Season 2,8.0,8.0,8.0,7.0,8.0,35,2e12e101dfc032d795ccab3fb9336763_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
2e12e101dfc032d795ccab3fb9336763,Peach of Time,7.5,8.0,9.0,7.5,8.0,7,2e12e101dfc032d795ccab3fb9336763_peach_of_time,10,38b77aa16d9a4c0386ecef9bb6477279
21c2f1d7bac939c0a57021b87f440292,Color Rush Season 2,9.0,9.0,9.0,9.0,9.0,36,21c2f1d7bac939c0a57021b87f440292_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
21c2f1d7bac939c0a57021b87f440292,Behind Cut,2.0,8.0,9.0,3.0,7.0,27,21c2f1d7bac939c0a57021b87f440292_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
025fa58b44803799b7481ed5ab3be9ef,Color Rush Season 2,9.0,10.0,10.0,9.0,9.5,7,025fa58b44803799b7481ed5ab3be9ef_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
5e81e5649adf3dfc9bf70ff857d89173,Color Rush Season 2,7.0,10.0,8.0,8.0,9.0,8,5e81e5649adf3dfc9bf70ff857d89173_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
27c69ccd57193ec29f4fb904510dfb2c,Color Rush Season 2,5.0,7.0,8.0,1.0,5.5,9,27c69ccd57193ec29f4fb904510dfb2c_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
27c69ccd57193ec29f4fb904510dfb2c,Love & Wish,9.0,10.0,10.0,8.0,9.5,9,27c69ccd57193ec29f4fb904510dfb2c_love__wish,9,67cc937e9a6245e6ac31e0ffeb8f2442
27c69ccd57193ec29f4fb904510dfb2c,The Tasty Florida,7.0,7.0,7.5,5.0,6.5,7,27c69ccd57193ec29f4fb904510dfb2c_the_tasty_florida,8,d753b5b97c234b9d93462b3e0c45208d
27c69ccd57193ec29f4fb904510dfb2c,So Not Worth it,9.0,9.0,10.0,8.0,9.0,32,27c69ccd57193ec29f4fb904510dfb2c_so_not_worth_it,12,831c11a2bd4f4688a9bd44c2a57b2136
27c69ccd57193ec29f4fb904510dfb2c,Nobleman Ryu's Wedding,7.5,8.0,8.0,7.0,7.5,18,27c69ccd57193ec29f4fb904510dfb2c_nobleman_ryus_wedding,8,ec8c0dd70a4b487280a12b64d8406d10
27c69ccd57193ec29f4fb904510dfb2c,The Sweet Blood,7.0,6.0,6.5,4.0,6.0,1,27c69ccd57193ec29f4fb904510dfb2c_the_sweet_blood,15,a144e872feb1413c9764cc746694ce57
c1121a2c7f723037bbb2d800e3a1fffa,Color Rush Season 2,4.0,9.0,9.0,1.0,6.5,5,c1121a2c7f723037bbb2d800e3a1fffa_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
196c057de78d30db91d118e4daabee2d,Color Rush Season 2,4.0,5.0,6.0,1.0,5.5,4,196c057de78d30db91d118e4daabee2d_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
48680199c66a3104adff776d1b3c7ce7,Color Rush Season 2,8.0,8.5,8.0,8.0,8.0,3,48680199c66a3104adff776d1b3c7ce7_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
56e1755322c331c3b07a9639b1bc4652,Color Rush Season 2,8.5,9.0,9.5,9.5,9.0,3,56e1755322c331c3b07a9639b1bc4652_color_rush_season_2,8,d98c2e5fd8994b9f98c4aece701173ef
79817ef960ef3f4f98d35136605676ce,"Don't Lie, Rahee",8.0,9.0,8.0,6.0,8.0,10,79817ef960ef3f4f98d35136605676ce_dont_lie_rahee,4,c96506545f98443a96125e3f856c37c8
79817ef960ef3f4f98d35136605676ce,The Mysterious Class,9.0,10.0,10.0,9.5,10.0,18,79817ef960ef3f4f98d35136605676ce_the_mysterious_class,8,2fa853ceae2547f8a62a7391cc4ec7e5
79817ef960ef3f4f98d35136605676ce,Young Lady and Gentleman,4.0,8.0,8.0,1.0,5.0,7,79817ef960ef3f4f98d35136605676ce_young_lady_and_gentleman,52,8de57ce4c47040ef82252f6bc3987439
79817ef960ef3f4f98d35136605676ce,Can You Deliver Time? 2002,9.0,8.0,8.0,8.0,9.0,13,79817ef960ef3f4f98d35136605676ce_can_you_deliver_time_2002,8,4b9d9f17befb4c23b5141bc716f6f935
d76bf84986113483924687b7f9c13c86,"Don't Lie, Rahee",5.0,2.5,2.5,1.0,4.5,0,d76bf84986113483924687b7f9c13c86_dont_lie_rahee,4,c96506545f98443a96125e3f856c37c8
d76bf84986113483924687b7f9c13c86,Pumpkin Time,8.0,7.5,5.0,2.5,6.5,0,d76bf84986113483924687b7f9c13c86_pumpkin_time,10,f20e575db39b4c13ac91663142bde442
d76bf84986113483924687b7f9c13c86,Next Door Witch J,1.0,6.0,1.5,1.0,1.5,0,d76bf84986113483924687b7f9c13c86_next_door_witch_j,12,bdc12e94c79246f89a142e0040a7fcec
d76bf84986113483924687b7f9c13c86,Mute,3.0,4.0,3.5,1.0,3.0,0,d76bf84986113483924687b7f9c13c86_mute,4,8f65a6aa389d44539a61b5230ca2d651
d76bf84986113483924687b7f9c13c86,Kiss Scene in Yeonnamdong,5.5,6.0,3.5,2.5,5.5,0,d76bf84986113483924687b7f9c13c86_kiss_scene_in_yeonnamdong,12,0f73462427ee45d8991f763de47bd61c
d76bf84986113483924687b7f9c13c86,Dear My Name,7.0,8.0,3.0,2.0,6.0,1,d76bf84986113483924687b7f9c13c86_dear_my_name,6,a290688f309a48cdadd83fa3cc9fab42
d76bf84986113483924687b7f9c13c86,Out of Breath,10.0,9.5,6.0,9.0,9.0,0,d76bf84986113483924687b7f9c13c86_out_of_breath,3,285b5d20f53247fdb5431a24bc099ff4
d76bf84986113483924687b7f9c13c86,My Dear Friend,5.5,5.5,4.5,2.0,5.0,4,d76bf84986113483924687b7f9c13c86_my_dear_friend,4,ee4d0a2007784234adf4d0cb2b353a01
d76bf84986113483924687b7f9c13c86,"Go, Back Diary",3.5,6.0,1.0,1.0,3.0,1,d76bf84986113483924687b7f9c13c86_go_back_diary,4,346840ce104b461ab31788e4dab9e950
d76bf84986113483924687b7f9c13c86,Last Minute Romance,4.5,5.5,3.0,3.0,4.0,0,d76bf84986113483924687b7f9c13c86_last_minute_romance,10,f3cacfe2cfde4228972f50e57cdefa0f
d76bf84986113483924687b7f9c13c86,Flat,8.0,9.0,7.5,6.5,8.5,4,d76bf84986113483924687b7f9c13c86_flat,8,9ae8c255f7a44c5dabc1330fd39a37e6
d76bf84986113483924687b7f9c13c86,"Saimdang, Light’s Diary",5.0,7.5,5.0,1.0,4.0,1,d76bf84986113483924687b7f9c13c86_saimdang_lights_diary,28,999e3e6a461a4c2582bdeb9bee53a28f
d76bf84986113483924687b7f9c13c86,Hot and Sweet,7.0,8.0,5.5,2.5,6.5,0,d76bf84986113483924687b7f9c13c86_hot_and_sweet,8,c413658fc2784c088505267829a945f1
d76bf84986113483924687b7f9c13c86,Go Ho's Starry Night,3.0,5.5,4.0,1.0,3.0,4,d76bf84986113483924687b7f9c13c86_go_hos_starry_night,20,7a67b20757a94827af468a2d9d21e660
d76bf84986113483924687b7f9c13c86,"Good-bye, Mr. Black",5.5,5.5,2.0,1.0,3.5,1,d76bf84986113483924687b7f9c13c86_goodbye_mr_black,20,4bd5d6c67b3340c181d9cfcd74a17716
d76bf84986113483924687b7f9c13c86,Missing Korea,3.5,7.0,2.0,4.0,4.0,0,d76bf84986113483924687b7f9c13c86_missing_korea,6,0f989ec2490447b5812cbe95feffb0fb
d76bf84986113483924687b7f9c13c86,Dr. Ian,5.0,5.5,3.0,1.0,3.5,1,d76bf84986113483924687b7f9c13c86_dr_ian,9,03c6b980e9284e4eac40efe3e2c72489
6dfcb799b2153e03a4becb9ce6861c64,Dr. Park’s Clinic,9.0,9.5,8.0,8.0,8.5,7,6dfcb799b2153e03a4becb9ce6861c64_dr_parks_clinic,12,34104944bc9744709af2b384acc33f12
54d237eb1a9f3c169aacef0cb02fc2e4,Dr. Park’s Clinic,9.0,10.0,8.5,9.0,9.0,2,54d237eb1a9f3c169aacef0cb02fc2e4_dr_parks_clinic,12,34104944bc9744709af2b384acc33f12
8d76f5866c6b3056842e2962238d9b25,Through the Darkness,8.5,9.0,8.0,3.0,7.5,52,8d76f5866c6b3056842e2962238d9b25_through_the_darkness,12,d43e01e587f74dbe8745d9cbfdfd5721
72a93525565a3410ab96e36be9d20c59,Through the Darkness,4.0,9.0,3.0,5.0,5.5,29,72a93525565a3410ab96e36be9d20c59_through_the_darkness,12,d43e01e587f74dbe8745d9cbfdfd5721
85ce4f19d3333087ad9b763155045329,Through the Darkness,8.0,10.0,8.0,8.0,8.0,28,85ce4f19d3333087ad9b763155045329_through_the_darkness,12,d43e01e587f74dbe8745d9cbfdfd5721
b5dc439af3e73cd4b8a004401de2fa40,Through the Darkness,7.0,8.0,4.0,2.0,7.0,15,b5dc439af3e73cd4b8a004401de2fa40_through_the_darkness,12,d43e01e587f74dbe8745d9cbfdfd5721
177aeef0e1583dbfa5dd1e9207baa643,Through the Darkness,6.0,6.0,4.0,4.0,5.0,51,177aeef0e1583dbfa5dd1e9207baa643_through_the_darkness,8,d43e01e587f74dbe8745d9cbfdfd5721
177aeef0e1583dbfa5dd1e9207baa643,Hospital Ship,5.0,3.0,3.0,2.0,3.0,1,177aeef0e1583dbfa5dd1e9207baa643_hospital_ship,40,87f15fa16c5f458fa49495d3f445f5ab
85eb839fd3e43e40b9d2009b9fb84ea3,Through the Darkness,9.5,10.0,10.0,8.0,9.5,54,85eb839fd3e43e40b9d2009b9fb84ea3_through_the_darkness,12,d43e01e587f74dbe8745d9cbfdfd5721
6ee349c3fdc932ba9e56f082f780fc67,Ghost Doctor,9.0,10.0,6.0,8.0,10.0,10,6ee349c3fdc932ba9e56f082f780fc67_ghost_doctor,16,bff00514de05407aadfe5e46df7e6ee5
6ee349c3fdc932ba9e56f082f780fc67,Chief of Staff Season 2,9.0,10.0,8.0,6.0,9.0,8,6ee349c3fdc932ba9e56f082f780fc67_chief_of_staff_season_2,10,2b76ac177e9f4f4dbfd548bcb8823136
6ee349c3fdc932ba9e56f082f780fc67,Chief of Staff,8.5,10.0,9.0,6.0,9.0,2,6ee349c3fdc932ba9e56f082f780fc67_chief_of_staff,10,846a9fa848df48a99b2dc4a05a944d02
6ee349c3fdc932ba9e56f082f780fc67,Voice Season 3: City of Accomplices,8.0,8.5,8.0,6.0,7.5,3,6ee349c3fdc932ba9e56f082f780fc67_voice_season_3_city_of_accomplices,16,12c35bde5d6941148f61d4a9cde2567b
6ee349c3fdc932ba9e56f082f780fc67,Life,8.5,10.0,7.0,7.5,9.5,3,6ee349c3fdc932ba9e56f082f780fc67_life,16,ac89a1096e304f699a192065a68f6a42
5c3a63330f94339dabd3d25eaf029fae,Ghost Doctor,10.0,10.0,10.0,9.5,10.0,4,5c3a63330f94339dabd3d25eaf029fae_ghost_doctor,16,bff00514de05407aadfe5e46df7e6ee5
c10ca3c74c0f35dd978fc3860f370b30,Ghost Doctor,10.0,10.0,10.0,10.0,10.0,3,c10ca3c74c0f35dd978fc3860f370b30_ghost_doctor,16,bff00514de05407aadfe5e46df7e6ee5
9d4167576d9d31998f6bcb46471b03f0,Her Bucket List,4.0,5.0,6.5,1.0,4.5,4,9d4167576d9d31998f6bcb46471b03f0_her_bucket_list,10,abd776a88ed74a0388052a8ee788ed20
53105bed6dc73e26b9f97fbf6f149c8c,Her Bucket List,8.0,8.0,7.0,5.5,8.0,4,53105bed6dc73e26b9f97fbf6f149c8c_her_bucket_list,10,abd776a88ed74a0388052a8ee788ed20
22c6d71b33503c27b277e0502c39ca72,Her Bucket List,9.0,8.0,6.0,6.0,7.5,1,22c6d71b33503c27b277e0502c39ca72_her_bucket_list,10,abd776a88ed74a0388052a8ee788ed20
22c6d71b33503c27b277e0502c39ca72,Pumpkin Time,9.0,9.5,5.0,7.0,7.5,0,22c6d71b33503c27b277e0502c39ca72_pumpkin_time,10,f20e575db39b4c13ac91663142bde442
22c6d71b33503c27b277e0502c39ca72,Dear My Name,10.0,10.0,8.0,10.0,9.0,0,22c6d71b33503c27b277e0502c39ca72_dear_my_name,6,a290688f309a48cdadd83fa3cc9fab42
a9d4cb6e01bb305c932f974695a58df4,The Man's Voice,6.0,9.0,7.0,6.0,6.0,2,a9d4cb6e01bb305c932f974695a58df4_the_mans_voice,8,90d56ae56bf04e21bbfb8cb3508ad4da
4a3508c111d33c5bbf6e4b0877fc54ad,The Man's Voice,7.0,7.0,7.0,5.0,7.5,0,4a3508c111d33c5bbf6e4b0877fc54ad_the_mans_voice,8,90d56ae56bf04e21bbfb8cb3508ad4da
c9d2fe8462e33996a55e1408c090009d,The Man's Voice,7.0,9.0,9.0,7.0,8.0,0,c9d2fe8462e33996a55e1408c090009d_the_mans_voice,8,90d56ae56bf04e21bbfb8cb3508ad4da
c9d2fe8462e33996a55e1408c090009d,Peng,4.0,9.0,8.0,3.5,6.0,2,c9d2fe8462e33996a55e1408c090009d_peng,10,4b5c084242494cd3865068f903e1e2e7
c9d2fe8462e33996a55e1408c090009d,Risky Romance,8.0,9.0,8.5,8.5,8.5,3,c9d2fe8462e33996a55e1408c090009d_risky_romance,32,a591c34c174b4eecba82af8454d3708c
c9d2fe8462e33996a55e1408c090009d,My Unfortunate Boyfriend,10.0,10.0,10.0,10.0,10.0,1,c9d2fe8462e33996a55e1408c090009d_my_unfortunate_boyfriend,16,9a22eac22a264e5a8e0d35376e0206ce
4a2a8f8fde443c31a2ffb70be7c45aff,The Man's Voice,2.0,6.0,4.0,1.0,3.5,0,4a2a8f8fde443c31a2ffb70be7c45aff_the_mans_voice,5,90d56ae56bf04e21bbfb8cb3508ad4da
4a2a8f8fde443c31a2ffb70be7c45aff,Casting a Spell to You,7.0,8.0,6.0,3.0,6.0,0,4a2a8f8fde443c31a2ffb70be7c45aff_casting_a_spell_to_you,16,586552dadc384dc9bdabcd798d7b5424
4a2a8f8fde443c31a2ffb70be7c45aff,"Let's Eat Something, Anna",6.0,8.5,6.0,7.0,7.0,0,4a2a8f8fde443c31a2ffb70be7c45aff_lets_eat_something_anna,5,43a37f5bc20e4acb873414575f03a165
05a4cb6f8bc938f18718e47e256a7e2c,Behind Cut,5.0,7.0,6.0,1.5,6.0,13,05a4cb6f8bc938f18718e47e256a7e2c_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
256f8e7495183a628b717cbc7bac3e30,Behind Cut,4.0,6.0,6.0,1.0,5.0,6,256f8e7495183a628b717cbc7bac3e30_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
83e5ad94923f3ad0a7e29011385e7bb6,Behind Cut,4.0,6.5,7.5,2.0,6.0,6,83e5ad94923f3ad0a7e29011385e7bb6_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
17d80d09a66339be8f17f623ecb6da35,Behind Cut,5.0,6.0,7.0,4.0,3.5,4,17d80d09a66339be8f17f623ecb6da35_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
efb7feb956e035e390497f43a0cdc3dd,Behind Cut,6.0,6.0,1.0,3.0,6.0,4,efb7feb956e035e390497f43a0cdc3dd_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
efb7feb956e035e390497f43a0cdc3dd,Run On,9.5,10.0,10.0,10.0,10.0,15,efb7feb956e035e390497f43a0cdc3dd_run_on,16,67783adfeb9648e695bbd55910056553
53c7221853e739daa0983aa5006fd7fb,Behind Cut,3.0,6.5,4.0,1.0,5.0,4,53c7221853e739daa0983aa5006fd7fb_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
53c7221853e739daa0983aa5006fd7fb,Hellbound,8.0,9.0,6.0,9.0,9.0,5,53c7221853e739daa0983aa5006fd7fb_hellbound,6,67c7b25ff0e24f6b9c9ec541aef469ed
f4cd946c92ef327aa9c1b4feeed7b434,Behind Cut,9.5,10.0,10.0,9.5,10.0,3,f4cd946c92ef327aa9c1b4feeed7b434_behind_cut,8,96451ecbc55f41fe92dd8895e23669f1
a5b51f9dbd18331ab8b22251048cc296,Best Mistake Season 3,3.5,5.0,5.0,1.0,3.5,5,a5b51f9dbd18331ab8b22251048cc296_best_mistake_season_3,16,4e193e1d5b064215a45d83cac4ff91c2
a5b51f9dbd18331ab8b22251048cc296,Hospital Playlist Season 2,9.5,10.0,9.0,7.0,9.0,2,a5b51f9dbd18331ab8b22251048cc296_hospital_playlist_season_2,12,179a8de0480e4349815de69072857ccd
a5b51f9dbd18331ab8b22251048cc296,"At a Distance, Spring Is Green",8.0,9.0,8.5,6.0,8.0,11,a5b51f9dbd18331ab8b22251048cc296_at_a_distance_spring_is_green,12,8492dd3311d6401da96e3bc8d4b950ca
a5b51f9dbd18331ab8b22251048cc296,Be My Boyfriend,6.5,7.5,5.0,1.5,5.5,2,a5b51f9dbd18331ab8b22251048cc296_be_my_boyfriend,15,633309eba91d4ef6a53599baacfe84b7
a5b51f9dbd18331ab8b22251048cc296,It's Okay to Be Sensitive Season 3,7.0,7.5,7.0,6.0,7.0,1,a5b51f9dbd18331ab8b22251048cc296_its_okay_to_be_sensitive_season_3,8,2e42b292b8fa4582a81fdc1157c6809c
a5b51f9dbd18331ab8b22251048cc296,Twenty-Twenty,8.0,7.0,10.0,8.0,8.5,6,a5b51f9dbd18331ab8b22251048cc296_twentytwenty,20,6ed67d02a378436b838b17e8d06a437b
a5b51f9dbd18331ab8b22251048cc296,IN-SEOUL Season 2,8.5,9.5,7.5,10.0,9.0,2,a5b51f9dbd18331ab8b22251048cc296_inseoul_season_2,12,4d9784e5598e43449955a5b89e002ade
a5b51f9dbd18331ab8b22251048cc296,The Temperature of Language: Our Nineteen,10.0,10.0,10.0,10.0,9.5,0,a5b51f9dbd18331ab8b22251048cc296_the_temperature_of_language_our_nineteen,16,b8d2f346ebb74248bb58c99c34d4a6bc
a5b51f9dbd18331ab8b22251048cc296,Money Game,8.0,9.0,7.5,5.0,7.5,1,a5b51f9dbd18331ab8b22251048cc296_money_game,16,68fda71021664349b25b6e519af9d4ae
a5b51f9dbd18331ab8b22251048cc296,22 Flower Road,7.5,9.0,5.0,8.0,7.5,1,a5b51f9dbd18331ab8b22251048cc296_22_flower_road,12,22c5b3ec081d49b48d8c8d0e5e0e2754
5d649727982c3bd2abba99cc6e4a68c5,Best Mistake Season 3,7.0,7.0,7.5,4.5,7.0,1,5d649727982c3bd2abba99cc6e4a68c5_best_mistake_season_3,16,4e193e1d5b064215a45d83cac4ff91c2
b67ce98c25173c99a4bb413b09804fab,Best Mistake Season 3,5.0,10.0,10.0,8.0,10.0,1,b67ce98c25173c99a4bb413b09804fab_best_mistake_season_3,16,4e193e1d5b064215a45d83cac4ff91c2
37327937f7873c358f3719311d9fce25,Love & Wish,7.5,7.0,6.5,6.0,7.0,8,37327937f7873c358f3719311d9fce25_love__wish,9,67cc937e9a6245e6ac31e0ffeb8f2442
37327937f7873c358f3719311d9fce25,Melancholia,8.0,10.0,10.0,6.0,9.0,18,37327937f7873c358f3719311d9fce25_melancholia,16,441d5cb7c0c24512aba11d4a62c80eef
37327937f7873c358f3719311d9fce25,Jirisan,8.0,10.0,7.0,6.0,8.0,8,37327937f7873c358f3719311d9fce25_jirisan,16,20c7f89cc0ff49b59de054173fe274a8
c5a474c8d4b63f9ca6ae86471b785877,Love & Wish,10.0,10.0,10.0,10.0,10.0,5,c5a474c8d4b63f9ca6ae86471b785877_love__wish,9,67cc937e9a6245e6ac31e0ffeb8f2442
672e91b317143ef38800f24fee78246a,Love & Wish,10.0,10.0,10.0,10.0,10.0,3,672e91b317143ef38800f24fee78246a_love__wish,9,67cc937e9a6245e6ac31e0ffeb8f2442
285d08f8afd83340874334e5089f2060,Love & Wish,6.0,4.0,6.0,1.0,6.0,0,285d08f8afd83340874334e5089f2060_love__wish,9,67cc937e9a6245e6ac31e0ffeb8f2442
285d08f8afd83340874334e5089f2060,The Mysterious Class,6.0,6.0,8.0,4.0,6.0,1,285d08f8afd83340874334e5089f2060_the_mysterious_class,8,2fa853ceae2547f8a62a7391cc4ec7e5
285d08f8afd83340874334e5089f2060,You Raise Me Up,8.0,10.0,9.5,6.0,8.0,4,285d08f8afd83340874334e5089f2060_you_raise_me_up,8,f47ffb4cea3f4c9d8bda5831e1dc1974
285d08f8afd83340874334e5089f2060,Sweet Home,4.0,8.0,4.0,2.0,5.0,11,285d08f8afd83340874334e5089f2060_sweet_home,10,4555d12062bb4cb19b8e1f9f4f6e628c
285d08f8afd83340874334e5089f2060,Memorist,6.0,10.0,2.0,1.0,5.0,8,285d08f8afd83340874334e5089f2060_memorist,16,55db777c2612478eae9f3051fada16a8
285d08f8afd83340874334e5089f2060,One Fine Week,10.0,10.0,8.0,10.0,9.0,1,285d08f8afd83340874334e5089f2060_one_fine_week,10,4ac0f387abca4cb99475a21aa0f94933
285d08f8afd83340874334e5089f2060,Imaginary Cat,8.0,10.0,8.0,10.0,8.5,0,285d08f8afd83340874334e5089f2060_imaginary_cat,8,855a2c45bb93406ebc5df4531c7d6221
9391733d968d3c579d19778f004d22f1,Love & Wish,8.0,8.5,7.5,7.5,7.5,0,9391733d968d3c579d19778f004d22f1_love__wish,9,67cc937e9a6245e6ac31e0ffeb8f2442
e02ac977ec9f3e8aa8713f1a0dde0aa8,The Silent Sea,6.0,9.0,6.5,6.5,7.0,20,e02ac977ec9f3e8aa8713f1a0dde0aa8_the_silent_sea,8,fc2b4039d942494c935fc90ee0536b02
3f9ad950fdf3302ab63da0dd46375b95,The Silent Sea,3.0,8.0,7.0,1.0,3.0,30,3f9ad950fdf3302ab63da0dd46375b95_the_silent_sea,8,fc2b4039d942494c935fc90ee0536b02
c532951f61fb34439cf2fdd66f421ef7,The Silent Sea,6.0,8.0,7.5,8.0,7.5,14,c532951f61fb34439cf2fdd66f421ef7_the_silent_sea,8,fc2b4039d942494c935fc90ee0536b02
f1637e2379513c8ba50950b764113e35,The Silent Sea,9.0,9.5,9.0,8.5,8.5,9,f1637e2379513c8ba50950b764113e35_the_silent_sea,8,fc2b4039d942494c935fc90ee0536b02
f1637e2379513c8ba50950b764113e35,Chimera,8.5,9.0,8.5,8.0,8.0,0,f1637e2379513c8ba50950b764113e35_chimera,16,8ae7ce5d7ce148d4b58f4b7b5bb2ed7f
f1637e2379513c8ba50950b764113e35,The Devil Judge,9.5,9.5,9.5,9.5,9.5,7,f1637e2379513c8ba50950b764113e35_the_devil_judge,16,22dca69dbdb74efa9566fa28551fbf5e
e28d01c7e9933b2590952ed34a507517,The Silent Sea,6.0,9.5,9.0,4.0,7.0,9,e28d01c7e9933b2590952ed34a507517_the_silent_sea,8,fc2b4039d942494c935fc90ee0536b02
e28d01c7e9933b2590952ed34a507517,He Is Psychometric,8.0,9.0,9.0,2.0,8.0,5,e28d01c7e9933b2590952ed34a507517_he_is_psychometric,16,1ccd5826f5214b538c662de72385d9fe
e28d01c7e9933b2590952ed34a507517,The Crowned Clown,9.0,10.0,9.5,6.5,9.0,4,e28d01c7e9933b2590952ed34a507517_the_crowned_clown,16,4932cd269b8a452b8f36595f161c296b
e28d01c7e9933b2590952ed34a507517,Priest,8.0,9.0,9.0,4.0,9.0,3,e28d01c7e9933b2590952ed34a507517_priest,16,e7afcab8e09946f28e03ed2e818772fd
