kdrama_id,kdrama_name,recommended_title,recommended_id
c72243d69a5e4b4f8a3887bbe07f2ffc,When the Weather Is Fine,Little Forest,
c72243d69a5e4b4f8a3887bbe07f2ffc,When the Weather Is Fine,Our Beloved Summer,2f4e0303ef434cdf9f5ff951cc4f5e74
fd0a2b67150542beaad7d172ea66b360,"Hi Bye, Mama!",49 Days,
fd0a2b67150542beaad7d172ea66b360,"Hi Bye, Mama!",Oh My Ghost,c7724637897d4e4d86c5c9db69b27ad0
fd0a2b67150542beaad7d172ea66b360,"Hi Bye, Mama!",Doom at Your Service,4717625475374118818cfffa38a03aea
fd0a2b67150542beaad7d172ea66b360,"Hi Bye, Mama!",Be With You,
fd0a2b67150542beaad7d172ea66b360,"Hi Bye, Mama!",Mystic Pop-Up Bar,643b84d601144bf4a705dd6ddcd24bab
fd0a2b67150542beaad7d172ea66b360,"Hi Bye, Mama!",Go Back Couple,7d8f11090f8b4f3b93dc65199f3490c9
8fb57b0e64aa4348a6378a753a933bcd,Hyena,Vincenzo,7dc2a52cdf954d8e9c24178ee0d00cbd
8fb57b0e64aa4348a6378a753a933bcd,Hyena,Love to Hate You,a1d22c0ed9d7434cb019808fbb84931d
8fb57b0e64aa4348a6378a753a933bcd,Hyena,The Fiery Priest,fbf2245657d54781b92f6e0d05e9e472
8fb57b0e64aa4348a6378a753a933bcd,Hyena,One Dollar Lawyer,9aed3bf1ca164ef381c8596c0fc2538d
8fb57b0e64aa4348a6378a753a933bcd,Hyena,Misty,0b853ae3ec764d24b365e55a0959cb85
8fb57b0e64aa4348a6378a753a933bcd,Hyena,Lawless Lawyer,904d03fcc0ac4b09a6cfeca04ba398a5
35831a99cf554fd6941e748cc9cc62db,One Fun Girl,No Recommendation,
cae02dab2a544b3c9cd9279b9c0d22df,Sweat Romance Season 2,No Recommendation,
ea2242d13ef44d548bef7a2652ff38ae,Sungkyunkwan Romance,No Recommendation,
b8d2f346ebb74248bb58c99c34d4a6bc,The Temperature of Language: Our Nineteen,SKY Castle,fbbd3d74843c47e385ec5ab220ee9b3e
b8d2f346ebb74248bb58c99c34d4a6bc,The Temperature of Language: Our Nineteen,Love Revolution,3fdd7d5a81264267acfc17e457059ac4
b8d2f346ebb74248bb58c99c34d4a6bc,The Temperature of Language: Our Nineteen,A-Teen,2f291268a4834fd5a4a2263cf537d26c
b8d2f346ebb74248bb58c99c34d4a6bc,The Temperature of Language: Our Nineteen,A-Teen Season 2,e82314c1d8f0473fa0f00f0927a1e79a
b8d2f346ebb74248bb58c99c34d4a6bc,The Temperature of Language: Our Nineteen,Anniversary Anyway,2ab52e44ae8542ba809efd9bf39a0db9
b8d2f346ebb74248bb58c99c34d4a6bc,The Temperature of Language: Our Nineteen,The Guilty Secret,f3e06575b357446982a640923c248d2e
1507d2fb9b844985b9625cf316058c6b,Jump! Jump! Jump!,No Recommendation,
53e8dd79275744a9be01484ce1132679,The Cursed,Priest,e7afcab8e09946f28e03ed2e818772fd
53e8dd79275744a9be01484ce1132679,The Cursed,The Guest,98894ac6b071487085050c297d67ea76
53e8dd79275744a9be01484ce1132679,The Cursed,Spring Turns to Spring,9bf7bb0730be4f4ba2224b6a3a43418b
53e8dd79275744a9be01484ce1132679,The Cursed,The Uncanny Counter,1451ba78193e4698baa2f1c448e57fa6
53e8dd79275744a9be01484ce1132679,The Cursed,Trap,4466b9a73e524330857d369b9f00f104
53e8dd79275744a9be01484ce1132679,The Cursed,Possessed,af6e21b08a3041b79651a79d8ad06198
a410617bede842b2b491dc96172ec5d0,Ending Again,Because This Is My First Life,02e979cb3e9346a2a6d182caff67c6ea
a410617bede842b2b491dc96172ec5d0,Ending Again,Ending Again Special,
a410617bede842b2b491dc96172ec5d0,Ending Again,Konin Todoke ni Han wo Oshita dake desu ga,
a410617bede842b2b491dc96172ec5d0,Ending Again,Love in Time,957be9f7508344b38e50a3324ada5057
a410617bede842b2b491dc96172ec5d0,Ending Again,"Nevertheless,",27aeedbcce7b43b19d04cb808c67a237
a410617bede842b2b491dc96172ec5d0,Ending Again,Dali and the Cocky Prince,ddc829b4c170484d94efedfb4cb29f3d
472ec0401a5149578b64a8664fd49cff,My Holo Love,I'm Not a Robot,7be6d33519b14ce8866f3c15aa513790
472ec0401a5149578b64a8664fd49cff,My Holo Love,Memories of the Alhambra,0850bcaa25a54e6f984aeb38a9cddb7f
472ec0401a5149578b64a8664fd49cff,My Holo Love,Are You Human Too?,bd19ec6116bf4bc48380df650e9aa003
472ec0401a5149578b64a8664fd49cff,My Holo Love,W,43ae0e3e25194af9b014491ddc311456
472ec0401a5149578b64a8664fd49cff,My Holo Love,Love Crossed,
472ec0401a5149578b64a8664fd49cff,My Holo Love,Healer,
7eec8f8676fc4c5aabdd055f78f49ed1,Living With a Ghost,No Recommendation,
2ca585e916c9460c8bcc064d7affe210,Tell Me What You Saw,Voice,2222ea959cf1499db52d6dcafb2196f5
2ca585e916c9460c8bcc064d7affe210,Tell Me What You Saw,Tunnel,c15d09c2b41747bb838a52fa4e45184e
2ca585e916c9460c8bcc064d7affe210,Tell Me What You Saw,Nobody Knows,8215dcecf1734728ba61095aeacf7f9d
2ca585e916c9460c8bcc064d7affe210,Tell Me What You Saw,Good Job,b32e211ebe654e6bb2dd88a7921162ac
2ca585e916c9460c8bcc064d7affe210,Tell Me What You Saw,Signal,a96ce738e91f45a3ae74c4bc62722c08
2ca585e916c9460c8bcc064d7affe210,Tell Me What You Saw,Through the Darkness,d43e01e587f74dbe8745d9cbfdfd5721
78ff11b4301b4694a73b510e34a5d03d,Itaewon Class,It's Okay to Not Be Okay,3242a1ff2fee4743bd65402415b4995f
78ff11b4301b4694a73b510e34a5d03d,Itaewon Class,Start-Up,0305a24952e242d3b56931b7f334d9ec
78ff11b4301b4694a73b510e34a5d03d,Itaewon Class,Prison Playbook,022b939ec9a9499789dbc3f6980490dc
78ff11b4301b4694a73b510e34a5d03d,Itaewon Class,Backstreet Rookie,8f127982159d4a44bf844c40228975e5
78ff11b4301b4694a73b510e34a5d03d,Itaewon Class,Vincenzo,7dc2a52cdf954d8e9c24178ee0d00cbd
78ff11b4301b4694a73b510e34a5d03d,Itaewon Class,Record of Youth,4a35ab09034241f7ba1e9716bbe44458
ebff4229dd49477f9e9ca4a28829b1b6,Forest,A Piece of Your Mind,de4f193eae534711992908b5f62f368e
ebff4229dd49477f9e9ca4a28829b1b6,Forest,Jirisan,20c7f89cc0ff49b59de054173fe274a8
ebff4229dd49477f9e9ca4a28829b1b6,Forest,You Are My Hero,
ebff4229dd49477f9e9ca4a28829b1b6,Forest,Dr. Romantic,f6bd13fcc445460a97435fc0462287b2
ebff4229dd49477f9e9ca4a28829b1b6,Forest,Dr. Romantic Season 2,79c4732493654aea9f181811e289adc4
ebff4229dd49477f9e9ca4a28829b1b6,Forest,Descendants of the Sun,571b79b326464531b35cff6949b6a61a
bf9ab907ad574be0a3098ff999911140,XX,Search: WWW,530f7a3787d7479d886d2fcc0f910a52
bf9ab907ad574be0a3098ff999911140,XX,My Fuxxxxx Romance,a1564c68793645b5ba108cf1c8c1f207
bf9ab907ad574be0a3098ff999911140,XX,Start-Up,0305a24952e242d3b56931b7f334d9ec
bf9ab907ad574be0a3098ff999911140,XX,Tempted,d57f462afb66416386520d0fc326df72
bf9ab907ad574be0a3098ff999911140,XX,Romanced,65a21d47d2124e39bf72cb70db93c6ec
bf9ab907ad574be0a3098ff999911140,XX,Dear Missy,
a3904ed961ee42b39dc2544608b876fb,Real:Time:Love Season 2,Adult Trainee,4dbdd617a08e4cae8ceb1f933284a92b
a3904ed961ee42b39dc2544608b876fb,Real:Time:Love Season 2,22 Flower Road,22c5b3ec081d49b48d8c8d0e5e0e2754
a3904ed961ee42b39dc2544608b876fb,Real:Time:Love Season 2,Real:Time:Love,a304ed83ada547118281beac6294d8b1
a3904ed961ee42b39dc2544608b876fb,Real:Time:Love Season 2,Just One Bite Season 2,7d0524b8820341b7a8cce02f14225f35
6fcf25942e634ba7a4f571d257c8b9ce,The Game: Towards Zero,He Is Psychometric,1ccd5826f5214b538c662de72385d9fe
6fcf25942e634ba7a4f571d257c8b9ce,The Game: Towards Zero,While You Were Sleeping,abe351071d93444f8c32d0d81c81d12f
6fcf25942e634ba7a4f571d257c8b9ce,The Game: Towards Zero,Flower of Evil,c1d3c683bc67477596c61595997a18df
6fcf25942e634ba7a4f571d257c8b9ce,The Game: Towards Zero,Blind,2676d76944924114b17a0bcba41e491f
6fcf25942e634ba7a4f571d257c8b9ce,The Game: Towards Zero,Black,fec43fd66fd84e48a147a110126d2ada
6fcf25942e634ba7a4f571d257c8b9ce,The Game: Towards Zero,Amensalism,
2ac13f0885b54af68e4ce07348b11e4d,How Are You Bread,Well Dominated Love,
2ac13f0885b54af68e4ce07348b11e4d,How Are You Bread,Delicious Destiny,
2ac13f0885b54af68e4ce07348b11e4d,How Are You Bread,Chocolate,584d1ef7b78f40f3a1344bac23222aa7
86f46107fa1f46ef910b7170b0dba3b7,Hearts and Hari,No Recommendation,
68fda71021664349b25b6e519af9d4ae,Money Game,Stranger,0cf45137b1fa47b6bfcbf74ccd2543ce
68fda71021664349b25b6e519af9d4ae,Money Game,Hush,a021b0023c9e443ea1ad484704acb19b
68fda71021664349b25b6e519af9d4ae,Money Game,Samjin Company English Class,
68fda71021664349b25b6e519af9d4ae,Money Game,Golden Empire,
68fda71021664349b25b6e519af9d4ae,Money Game,Golden Cross,
68fda71021664349b25b6e519af9d4ae,Money Game,Shadow Detective,dccdc72a8f634dcb852888d5a56ded83
2f818924737e42b1ad27941b37aa8b66,I Need Standards 2,No Recommendation,
9facf2bcb32c4e618e77fac607d4502d,Night of Love,No Recommendation,
8a720bdcf2234bda87d53eb50736f699,Winter Vacation,No Recommendation,
d7c2193007364ee19e87e849c4db4a26,Painless Youth,No Recommendation,
75b8778871df4fbc830652abeb13fa89,A Twist Girl,No Recommendation,
79c4732493654aea9f181811e289adc4,Dr. Romantic Season 2,Dr. Romantic,f6bd13fcc445460a97435fc0462287b2
79c4732493654aea9f181811e289adc4,Dr. Romantic Season 2,Hospital Playlist,f56738c9f0c345029991e7e93e239f6a
79c4732493654aea9f181811e289adc4,Dr. Romantic Season 2,Forest,ebff4229dd49477f9e9ca4a28829b1b6
79c4732493654aea9f181811e289adc4,Dr. Romantic Season 2,Surgeons,
79c4732493654aea9f181811e289adc4,Dr. Romantic Season 2,Record of Youth,4a35ab09034241f7ba1e9716bbe44458
79c4732493654aea9f181811e289adc4,Dr. Romantic Season 2,Koi wa Tsuzuku yo Doko Made mo,
88385f60f09a4fca8b1b676272697564,Touch,Mental Coach Jegal,083a00a4b5934c6a83aac886bece5f80
88385f60f09a4fca8b1b676272697564,Touch,Record of Youth,4a35ab09034241f7ba1e9716bbe44458
88385f60f09a4fca8b1b676272697564,Touch,Itaewon Class,78ff11b4301b4694a73b510e34a5d03d
88385f60f09a4fca8b1b676272697564,Touch,Romance Is a Bonus Book,3fc031d7683c41bdaaff8b5d6c33bc17
88385f60f09a4fca8b1b676272697564,Touch,Birth of a Beauty,
88385f60f09a4fca8b1b676272697564,Touch,True Beauty,c94889cc5dff4d89bd8bc2711dcae08c
544c51af0c98459bb4e3ef922b56fffd,Lover of the Palace,"Ano ko no, Toriko",
544c51af0c98459bb4e3ef922b56fffd,Lover of the Palace,Meeting You,
ae63f03f451a4e02a2d60ca9f6d6c285,Confession Company,No Recommendation,
a7deaceb26174ca59dcf5d2bea7c458b,"Worth Love, Bo Ram",No Recommendation,
4afb26f83f4f470fb5790c57b9317152,Wish Woosh Season 2,Forecasting Love and Weather,816b51849094447f89adce232344a04c
4afb26f83f4f470fb5790c57b9317152,Wish Woosh Season 2,Wish Woosh,
8c9e7aeef0074d8db789708bfeaa4d8a,LOVE-Imong,No Recommendation,
5e6333b93a9f4b6bb2d924e3a47d5dee,Genome’s Romance,"Meow, the Secret Boy",33ffdae790b541818394230e72c9ec4e
5e6333b93a9f4b6bb2d924e3a47d5dee,Genome’s Romance,I'm Not a Robot,7be6d33519b14ce8866f3c15aa513790
f8c22c00a0d8409885b49ebaf106ded4,Do You Want to Play the Truth or Dare with Me? Reboot,No Recommendation,
ebe009a45e6a4f3c9df6c51c87358318,The Secret of Secret,No Recommendation,
f19e27a97f774a3e81156a99cf283426,Diary of a Prosecutor,Misaeng: Incomplete Life,
f19e27a97f774a3e81156a99cf283426,Diary of a Prosecutor,Live,43e5a83454f343029d1df64d8b5ee91b
f19e27a97f774a3e81156a99cf283426,Diary of a Prosecutor,Black Dog,0faa5b1067d746ee9227329e893d8e3c
f19e27a97f774a3e81156a99cf283426,Diary of a Prosecutor,Miss Hammurabi,2e3b7623586d412f9a8d7252a739d46b
f19e27a97f774a3e81156a99cf283426,Diary of a Prosecutor,Hyena,8fb57b0e64aa4348a6378a753a933bcd
f19e27a97f774a3e81156a99cf283426,Diary of a Prosecutor,Forecasting Love and Weather,816b51849094447f89adce232344a04c
0faa5b1067d746ee9227329e893d8e3c,Black Dog,Misaeng: Incomplete Life,
0faa5b1067d746ee9227329e893d8e3c,Black Dog,Nobody Knows,8215dcecf1734728ba61095aeacf7f9d
0faa5b1067d746ee9227329e893d8e3c,Black Dog,Crash Course in Romance,247b9e25c4dc485b872874728c58de78
0faa5b1067d746ee9227329e893d8e3c,Black Dog,Do You Like Brahms?,9392de92dd474d3fb1fddb89e7ec02cd
0faa5b1067d746ee9227329e893d8e3c,Black Dog,Live,43e5a83454f343029d1df64d8b5ee91b
0faa5b1067d746ee9227329e893d8e3c,Black Dog,Diary of a Prosecutor,f19e27a97f774a3e81156a99cf283426
334c6ebf0ccd430984fe7ebce6203a4e,Ghost VRos,No Recommendation,
ede8f35035944f88a92d1f720836bc50,Farming Academy Season 2,No Recommendation,
bd4e6c7fe4fa480ab5931c2db33ac5d9,Afraid Of,Alice: Crack of Season,
bd4e6c7fe4fa480ab5931c2db33ac5d9,Afraid Of,Am I The Only One With Butterflies? Season 1,
bd4e6c7fe4fa480ab5931c2db33ac5d9,Afraid Of,Out of Breath,285b5d20f53247fdb5431a24bc099ff4
bd4e6c7fe4fa480ab5931c2db33ac5d9,Afraid Of,She Makes My Heart Flutter,95e5e03eb80348a3ad5e873c302c01a6
24617e1d5e54483b9a637eddd4370b44,Crash Landing on You,Descendants of the Sun,571b79b326464531b35cff6949b6a61a
24617e1d5e54483b9a637eddd4370b44,Crash Landing on You,Hometown Cha-Cha-Cha,08a4b2f383a742a79bf0a0f5983108e0
24617e1d5e54483b9a637eddd4370b44,Crash Landing on You,King2Hearts,
24617e1d5e54483b9a637eddd4370b44,Crash Landing on You,The Legend of the Blue Sea,609dd0c5db9f4b65aa9597e23322584f
24617e1d5e54483b9a637eddd4370b44,Crash Landing on You,Snowdrop,6275f94b7ffe42a09fca2f4dc5312949
24617e1d5e54483b9a637eddd4370b44,Crash Landing on You,Secretly Greatly,
368b04ba7e4c4856af242ea3bd223c82,Queen: Love and War,Bloody Heart,a1a4d8482b544159b2510eb3512c028c
368b04ba7e4c4856af242ea3bd223c82,Queen: Love and War,The King's Affection,ec13ce08ba544e99a7d1ce3f3bab6a2e
368b04ba7e4c4856af242ea3bd223c82,Queen: Love and War,The Crowned Clown,4932cd269b8a452b8f36595f161c296b
368b04ba7e4c4856af242ea3bd223c82,Queen: Love and War,Moon Embracing the Sun,
368b04ba7e4c4856af242ea3bd223c82,Queen: Love and War,The Legend of Jin Yan,
368b04ba7e4c4856af242ea3bd223c82,Queen: Love and War,Grand Prince,06dffbb8bb4448fd8182fff5015f3888
ffaea06bfdc44eec862e24a580c13d7f,Hot Stove League,Doctor Prisoner,7a9652a009c4496a9c9c1141b4731b97
ffaea06bfdc44eec862e24a580c13d7f,Hot Stove League,Good Manager,f844285673a74ab7a4b33dd7a1f66652
ffaea06bfdc44eec862e24a580c13d7f,Hot Stove League,Racket Boys,61a222f93d1d439e833015972aff5584
ffaea06bfdc44eec862e24a580c13d7f,Hot Stove League,Misaeng: Incomplete Life,
ffaea06bfdc44eec862e24a580c13d7f,Hot Stove League,Life,ac89a1096e304f699a192065a68f6a42
ffaea06bfdc44eec862e24a580c13d7f,Hot Stove League,The King’s Avatar,
a5de1df73e0d4b5594d931f334818c41,Miracle Girl,No Recommendation,
b5fb6c7bf2b242ca831f2a7c37580be8,4 Reasons Why I Hate Christmas,The Colors of Our Time,af2acd90b8f541acbba8a5d29cff3889
b5fb6c7bf2b242ca831f2a7c37580be8,4 Reasons Why I Hate Christmas,Wednesday 3:30 PM,4ffeb5b8a6ab4b578ad92b28c55d7f2d
ab92976ce4ca45b09867e4567bbf8be0,Woman of 9.9 Billion,A Model Family,08ccca48ee5544c4bc794d61e6aa4cb0
ab92976ce4ca45b09867e4567bbf8be0,Woman of 9.9 Billion,Little Women,adf30bba1f0741f8863d050f5a058cd4
ab92976ce4ca45b09867e4567bbf8be0,Woman of 9.9 Billion,Love in Sadness,6caec5874958464ea0b6ef474b6f7ab5
ab92976ce4ca45b09867e4567bbf8be0,Woman of 9.9 Billion,The World of the Married,2da0f1cc07634caea466cecc63fa60af
ab92976ce4ca45b09867e4567bbf8be0,Woman of 9.9 Billion,High Class,9d3c7f0b35284b4ca547e9d74c5a0edc
ab92976ce4ca45b09867e4567bbf8be0,Woman of 9.9 Billion,Drama Stage Season 3: Blackout,
047dff07f6be42a58cf4aa5676c9ad96,Stranger Kim,No Recommendation,
c5aaf1fa08a34aaf92b9f0cca159970d,Bad Love,"Bravo, My Life",526e414b88784280b03d7a984892eb0f
c5aaf1fa08a34aaf92b9f0cca159970d,Bad Love,"Bravo, My Life",54e1547c7fa14e2fb8cc0ca0ef8ee711
c5aaf1fa08a34aaf92b9f0cca159970d,Bad Love,Woman in a Veil,8d7a9e8c74574726a484d0bee21c16e6
c5aaf1fa08a34aaf92b9f0cca159970d,Bad Love,Sunny Again Tomorrow,9dc06ec0481e4b2a8e859e0772b9ed53
3540687c60194950b76ad6978857495d,Do With All Your Heart Today,No Recommendation,
584d1ef7b78f40f3a1344bac23222aa7,Chocolate,Just Between Lovers,d6f69cf509f04e5ba059cb918249b8ef
584d1ef7b78f40f3a1344bac23222aa7,Chocolate,When the Weather Is Fine,c72243d69a5e4b4f8a3887bbe07f2ffc
584d1ef7b78f40f3a1344bac23222aa7,Chocolate,Marriage Contract,8fb3534cc0574c23b03f96be6069ad20
584d1ef7b78f40f3a1344bac23222aa7,Chocolate,If You Wish Upon Me,3fc647dce67a4e30bd0eb8b90dd9c843
584d1ef7b78f40f3a1344bac23222aa7,Chocolate,My Mister,e5fc20fedfd74d17b8367125f98a28e9
584d1ef7b78f40f3a1344bac23222aa7,Chocolate,Koi wa Tsuzuku yo Doko Made mo,
0f73462427ee45d8991f763de47bd61c,Kiss Scene in Yeonnamdong,My First First Love,2a766fde0320421abaa5bfeb73c27bb6
0f73462427ee45d8991f763de47bd61c,Kiss Scene in Yeonnamdong,You Drive Me Crazy,
0f73462427ee45d8991f763de47bd61c,Kiss Scene in Yeonnamdong,Adult Trainee,4dbdd617a08e4cae8ceb1f933284a92b
0f73462427ee45d8991f763de47bd61c,Kiss Scene in Yeonnamdong,A Ticket to India,9ccc14c62ca846b18950e2f755e76e1c
0f73462427ee45d8991f763de47bd61c,Kiss Scene in Yeonnamdong,I Don't Love You Yet,
0f73462427ee45d8991f763de47bd61c,Kiss Scene in Yeonnamdong,Who Stole My Kiss,
0b5c45680a9c450aaf02936c75ad8c42,Love with Flaws,"Marriage, Not Dating",
0b5c45680a9c450aaf02936c75ad8c42,Love with Flaws,Yamato Nadeshiko Shichi Henge,
0b5c45680a9c450aaf02936c75ad8c42,Love with Flaws,Run On,67783adfeb9648e695bbd55910056553
0b5c45680a9c450aaf02936c75ad8c42,Love with Flaws,She Was Pretty,1985f18b5a134aee8c324ef183f98047
0b5c45680a9c450aaf02936c75ad8c42,Love with Flaws,What's Wrong with Secretary Kim,8b077b78582d4cbb978847dfcb394e13
0b5c45680a9c450aaf02936c75ad8c42,Love with Flaws,The Lover,2dc531911bd1454288c468ed8de78f4e
5d7c6c929ccf4912ae95f71e3af94f3d,Yeonnam Family,No Recommendation,
1b09d0768d264886bc9d91c8d70639ac,Trust Us and Be Patient,No Recommendation,
ec693435deb84d95ad42b85423819339,True Ending,True Beauty,c94889cc5dff4d89bd8bc2711dcae08c
f6303c06114d4f148e384ae8af1f88cd,Psychopath Diary,Mouse,a98e288b35eb4fea9185772b021755a3
f6303c06114d4f148e384ae8af1f88cd,Psychopath Diary,Strangers from Hell,2e5a97aa1ad24ebd95fb0d2094b5cedb
f6303c06114d4f148e384ae8af1f88cd,Psychopath Diary,The Fiery Priest,fbf2245657d54781b92f6e0d05e9e472
f6303c06114d4f148e384ae8af1f88cd,Psychopath Diary,Hello Monster,2315bfcd632244a1b26296eb943470ad
f6303c06114d4f148e384ae8af1f88cd,Psychopath Diary,Bad and Crazy,52225793342e440d90354d4a0f305586
f6303c06114d4f148e384ae8af1f88cd,Psychopath Diary,Zombie Detective,31f0ed457f9e4989966116dc6ba7a0d0
fdd884b64fff4ca08d0efed7fd4e4502,Fall In Mulberry,No Recommendation,
1e9748224b6a4df2983527068d4ed661,Sandwich Theory,No Recommendation,
c412682c2d68435b9e08a9f7cd69480f,The Pure Memories of My Heart,No Recommendation,
2ba0546037c44d14b3512b67de3ddf60,Want a Taste?,Happy Sisters,cd80844373cb4ed6a5f4326e3986271f
2b76ac177e9f4f4dbfd548bcb8823136,Chief of Staff Season 2,Designated Survivor: 60 Days,04fc69715c0d4954987a715b42f119b8
2b76ac177e9f4f4dbfd548bcb8823136,Chief of Staff Season 2,Chief of Staff,846a9fa848df48a99b2dc4a05a944d02
b652b07fc40347189f68765315e78bc6,Monchouchou Globalhouse,No Recommendation,
22c5b3ec081d49b48d8c8d0e5e0e2754,22 Flower Road,Real:Time:Love Season 2,a3904ed961ee42b39dc2544608b876fb
6800820bbace48aaa6984eedc17bfed7,"I Love You, Loser!",No Recommendation,
91a132b3b78945c4808163aaf40684fd,Gracious Revenge,The Witch's Game,ad2f59289c4741989818238385199dd1
91a132b3b78945c4808163aaf40684fd,Gracious Revenge,Scandal,
91a132b3b78945c4808163aaf40684fd,Gracious Revenge,Vengeance of the Bride,c8d621c97dbe4e9ca19a24652b82745f
91a132b3b78945c4808163aaf40684fd,Gracious Revenge,Kill It,8056d975490d4d2580f0c75be40169c4
01eafb6ccd064f82b84b7016cbd3e111,Never Twice,Be Strong Geum Soon,
01eafb6ccd064f82b84b7016cbd3e111,Never Twice,The Real Has Come!,
01eafb6ccd064f82b84b7016cbd3e111,Never Twice,I Really Really Like You,
01eafb6ccd064f82b84b7016cbd3e111,Never Twice,Once Again,8cb84ad3d0064c14954b539ae4090ee9
01eafb6ccd064f82b84b7016cbd3e111,Never Twice,Unasked Family,898591bb3d374cd3ae0fbb708d355239
01eafb6ccd064f82b84b7016cbd3e111,Never Twice,Pegasus Market,77b68386efb54f978f30f064a3b45a5c
a290688f309a48cdadd83fa3cc9fab42,Dear My Name,Love Alarm,f420eb1a64584ccf82f230aa93cefc15
a290688f309a48cdadd83fa3cc9fab42,Dear My Name,Color Rush,247df928bf364b9a99f1563d8f24216c
a290688f309a48cdadd83fa3cc9fab42,Dear My Name,Coffee Prince,
a290688f309a48cdadd83fa3cc9fab42,Dear My Name,Broject,
a290688f309a48cdadd83fa3cc9fab42,Dear My Name,Cherry Blossoms After Winter,56a6e3ed5ee74fceada4554cbdea37ec
a290688f309a48cdadd83fa3cc9fab42,Dear My Name,To My Puzzle Pieces,
3f253286ee714ef18d76be4f1b1790cb,Welcome to Amazon,No Recommendation,
d8c5b9d076c7417e90550885d67b59c2,V.I.P,The World of the Married,2da0f1cc07634caea466cecc63fa60af
d8c5b9d076c7417e90550885d67b59c2,V.I.P,My Unfamiliar Family,480b8a8a4a434c0fa86efbe129fb4119
d8c5b9d076c7417e90550885d67b59c2,V.I.P,Show Window: The Queen's House,156a1ad20b7f4f5f934307eda585e5ff
d8c5b9d076c7417e90550885d67b59c2,V.I.P,Drama Special Season 11: Crevasse,
d8c5b9d076c7417e90550885d67b59c2,V.I.P,"Cheat On Me, if You Can",421c7fbf4b614e17b351d53be7a23dc9
d8c5b9d076c7417e90550885d67b59c2,V.I.P,Misty,0b853ae3ec764d24b365e55a0959cb85
e2766b376fb64aceb165d993b907407c,Failing in Love,True Beauty,c94889cc5dff4d89bd8bc2711dcae08c
e2766b376fb64aceb165d993b907407c,Failing in Love,Blue Birthday,2806560cb1b94898936fbd4a019969c3
e2766b376fb64aceb165d993b907407c,Failing in Love,Cheese in the Trap,b6cc5875d0a24cd182486e785f626dcd
e2766b376fb64aceb165d993b907407c,Failing in Love,A-Teen,2f291268a4834fd5a4a2263cf537d26c
e2766b376fb64aceb165d993b907407c,Failing in Love,Because This Is My First Life,02e979cb3e9346a2a6d182caff67c6ea
e2766b376fb64aceb165d993b907407c,Failing in Love,Adult Trainee,4dbdd617a08e4cae8ceb1f933284a92b
898591bb3d374cd3ae0fbb708d355239,Unasked Family,Love Is Drop by Drop,520d9a93fd804cecab7c638daf174b3a
898591bb3d374cd3ae0fbb708d355239,Unasked Family,Lovers in Bloom,cf7f777aa14249d794a76f34c2c13157
898591bb3d374cd3ae0fbb708d355239,Unasked Family,Sunny Again Tomorrow,9dc06ec0481e4b2a8e859e0772b9ed53
898591bb3d374cd3ae0fbb708d355239,Unasked Family,Never Twice,01eafb6ccd064f82b84b7016cbd3e111
898591bb3d374cd3ae0fbb708d355239,Unasked Family,"Bravo, My Life",526e414b88784280b03d7a984892eb0f
898591bb3d374cd3ae0fbb708d355239,Unasked Family,"Bravo, My Life",54e1547c7fa14e2fb8cc0ca0ef8ee711
dbec5ed0f5e64ad682bc38c177ed755c,Soul Plate,My Romantic Some Recipe,fa959057debf45fd9f8524b3d53fb157
dbec5ed0f5e64ad682bc38c177ed755c,Soul Plate,Angel's Last Mission: Love,3eb2d9b2312a4c2eb2501eac60db87b7
dbec5ed0f5e64ad682bc38c177ed755c,Soul Plate,Taste of Cat,77490c8a9f8b4dbc8ec0e87449bae2ed
dbec5ed0f5e64ad682bc38c177ed755c,Soul Plate,Handmade Love,
dbec5ed0f5e64ad682bc38c177ed755c,Soul Plate,Secret Love,
9c7efb55b4784446827048bfba916d25,Catch the Ghost,Love Me If You Dare,
9c7efb55b4784446827048bfba916d25,Catch the Ghost,When the Camellia Blooms,3de430c154bc41cf982799a5ef2a071d
9c7efb55b4784446827048bfba916d25,Catch the Ghost,He Is Psychometric,1ccd5826f5214b538c662de72385d9fe
9c7efb55b4784446827048bfba916d25,Catch the Ghost,Psychopath Diary,f6303c06114d4f148e384ae8af1f88cd
9c7efb55b4784446827048bfba916d25,Catch the Ghost,The Master's Sun,
9c7efb55b4784446827048bfba916d25,Catch the Ghost,You're All Surrounded,
e50c337ee8674cc29f89fe15e2fdfe7f,My Daughter's Just Like Me,No Recommendation,
b2f9690843f948c985321cf8ab1d42f6,Miss Kim's Secret Life Season 2: Consumption,No Recommendation,
faac148b963d493085289f137c3b1fb4,The Price of a Life,No Recommendation,
f36b3e8d89f340068d4c46a7dd2dd78c,Crash! Insignificant Roommates,Age of Youth,6899c9f98868443e93e64f6dabef8e44
0693326f6a9a4a2f8b1e07d4ae4cd990,Leverage,The Guardians,8ead66b17d1749bcad6a5933327f60fb
0693326f6a9a4a2f8b1e07d4ae4cd990,Leverage,Player,a7b46f3a6e584f54a0fd05897f20e78e
0693326f6a9a4a2f8b1e07d4ae4cd990,Leverage,Healer,
0693326f6a9a4a2f8b1e07d4ae4cd990,Leverage,Taxi Driver,2953c8e2ef2d4f109200cb8a40f266bf
0693326f6a9a4a2f8b1e07d4ae4cd990,Leverage,Mad Dog,bf26febac8bb42d0ad491df290235451
